,start,end,id,text,tag_type_id,tag_type,catma_markupauthor,catma_markuptimestamp,catma_displaycolor,Belegung,Geschlecht__Beschuldigter_,Art,Geschlecht_Beschuldigter,Anzahl__Beschuldigte_,Rolle__Beschuldigte_,ID__Beschuldigte_,Geschlecht__Betroffene_,Alter__Betroffene_,Anzahl__Betroffene_,ID__Betroffene_,Bestimmung_Umfeld
403,42026,45123,no_annotation_50,".361 Auch in der Schweiz sind ähnliche Fälle dokumentiert. So ist aus den konsul­ tierten Quellen ein Fall aus dem Bistum St. Gallen bekannt, in dem der beschul­ digte Priester 2019 ebenfalls wegen einer absolutio complicis von der Kongrega­ tion für die Glaubenslehre verurteilt wurde, daraufhin seine Reue bekannte und  im selben Standardprozedere wie oben beschrieben von der zuvor ausgespro­ chenen Exkommunikation befreit wurde. Bemerkenswert bei dieser Strafe ist, dass die Person, welcher der Täter die  Absolution erteilt, gleichzeitig die betroffene Person des sexuellen Missbrauchs  ist. In dieser Logik ist die betroffene Person mitschuldig am erlebten sexuellen  Missbrauch. Im Schweizer Fall hob das Dikasterium die Verjährung der Taten  allerdings auf und neben der Exkommunikation wurde dem sich bereits im Ru­ hestand befindlichen Priester aufgrund des begangenen sexuellen Missbrauchs  untersagt, das Priesteramt weiterhin auszuüben sowie mit dem Betroffenen  Kontakt aufzunehmen. Die absolutio complicis wog in der kirchlichen Logik aber  auch hier bedeutend schwerer als der jahrelange sexuelle Missbrauch einer min­ derjährigen Person und wurde entsprechend bedeutend härter bestraft. Dass  diese Haltung einen Einfluss auf das Verhalten von Klerikern haben kann, zeigt  die Reaktion des Beschuldigten. Während er auf den sexuellen Missbrauch nicht  weiter einging, wehrte er sich in mehreren Briefen gegen den Vorwurf der abso­ lutio complicis – vermutlich wissend um die möglichen schwerwiegenden Kon­ sequenzen.362 c. Fachgremien «Sexuelle Übergriffe» ab 2002 Als der in den vorangegangenen Kapiteln vorgestellte Umgang der katholischen  Kirche, der vor allem aus Verschweigen und Vertuschen von Missbrauchsfällen  und dem Versetzen von beschuldigten und überführten Klerikern bestand, im­ mer öfters für Skandale sorgte, sahen sich die Verantwortlichen zum Handeln  gezwungen. Unter dem Druck einiger bekanntgewordener Fälle, die in den frü­ hen 2000er Jahren für grosse öffentliche Empörung sorgten, bildete die Schwei­ zer Bischofskonferenz 2001 eine Fachgruppe zum Thema. Ende 2002 erliess  die SBK dann erstmalig ihre «Richtlinien für die Diözesen der Schweizer Bi­ schofskonferenz betreffend sexuelle Übergriffe in der Seelsorge». Darin wurde  nicht nur das Verhalten der Bistümer bei der Entdeckung sexueller Übergriffe  thematisiert, sondern zugleich die «Einsetzung eines Fachgremiums ‹Sexuelle  Übergriffe in der Pastoral› […], die aus Vertretern der Kirche und Fachleuten  bezüglich der psychologischen, sozialen und rechtlichen Aspekte sexueller  361	 Lebrun, Affaire Rupnik, in: La Vie, 21.02.2023, www.lavie.fr/christianisme/eglise/affaire-rupnik- 15-nouvelles-victimes-30-ans-dabus-et-une-procedure-interminable-87113.php, Stand: 20.04.2023. 362	 Geheimarchiv des Bistums St. Gallen, Mappe Strafverfahren S.N. 

#######################

Seite 96

Bericht zum Pilotprojekt zur Geschichte sexuellen Missbrauchs im Umfeld  der römisch-katholischen Kirche in der Schweiz seit Mitte des 20. Jahrhunderts 96 Fallbeispiel zur Entwicklung des Fachgremiums St. Gallen ",,,,,,,,,,,,,,,,,
404,45123,45126,S-8,Im ,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,Start,Mhuerten,2025-07-15T17:30:05.358+0200,-399266,,,,,,,,,,,,
405,45126,45199,no_annotation_51,ersten Jahr seiner Existenz behandelte das Fachgremium St. Gallen zwölf  ,,,,,,,,,,,,,,,,,
406,45199,45226,CATMA_BF04C2B2-6531-4832-AFFE-AA18E3858AF1,Fälle sexuellen Missbrauchs,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-15T17:31:12.336+0200,-13101205,,,,,,,,,,,,
407,45226,45251,no_annotation_52,. Einer davon betraf den ,,,,,,,,,,,,,,,,,
408,45251,45264,CATMA_D73E08F0-F38E-4572-8046-A4779E31F2C4,Priester E. M,CATMA_0E3DFEA2-E250-4580-BC82-29A15E865250,Rahmeninformationen Beschuldigte,Mhuerten,2025-07-15T17:31:28.095+0200,-5286262,,,,männlich,1,,T-S-6,,,,,
409,45264,45266,no_annotation_53,. ,,,,,,,,,,,,,,,,,
410,45266,45267,CATMA_DC3D1238-8A85-471D-9B77-34348E05025E,E,CATMA_1CC42082-7E15-4731-8570-71F4F74C8D9F,Rahmeninformationen Betroffene,Mhuerten,2025-07-15T17:32:16.968+0200,-9258422,,,,,,,,weiblich,"['erwachsen', 'minderjährig']",,B-S-4,
411,45267,45275,CATMA_DC3D1238-8A85-471D-9B77-34348E05025E,ine Frau,CATMA_1CC42082-7E15-4731-8570-71F4F74C8D9F,Rahmeninformationen Betroffene,Mhuerten,2025-07-15T17:32:16.968+0200,-9258422,,,,,,,,weiblich,"['erwachsen', 'minderjährig']",,B-S-4,
412,45267,45275,CATMA_4960B31C-2122-4CB0-A753-D714D01AD714,ine Frau,CATMA_4B58BD11-F55C-4E4B-A09C-474BD5D22CE0,Meldung,Mhuerten,2025-07-15T17:33:42.689+0200,-5775611,,,,,,,,,,,,
413,45275,45291,CATMA_4960B31C-2122-4CB0-A753-D714D01AD714,  hatte sich im ,CATMA_4B58BD11-F55C-4E4B-A09C-474BD5D22CE0,Meldung,Mhuerten,2025-07-15T17:33:42.689+0200,-5775611,,,,,,,,,,,,
414,45291,45301,CATMA_4960B31C-2122-4CB0-A753-D714D01AD714,April 2002,CATMA_4B58BD11-F55C-4E4B-A09C-474BD5D22CE0,Meldung,Mhuerten,2025-07-15T17:33:42.689+0200,-5775611,,,,,,,,,,,,
415,45291,45301,CATMA_1F2881AD-34C6-4941-81FA-212579AE2F84,April 2002,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,Meldung,Mhuerten,2025-07-15T17:33:26.784+0200,-4884623,,,,,,,,,,,,
416,45301,45357,CATMA_4960B31C-2122-4CB0-A753-D714D01AD714, gemeldet und sowohl von in ihrer Kindheit durch E. M.  ,CATMA_4B58BD11-F55C-4E4B-A09C-474BD5D22CE0,Meldung,Mhuerten,2025-07-15T17:33:42.689+0200,-5775611,,,,,,,,,,,,
417,45357,45365,CATMA_A51322FB-2184-47CE-B545-AEAF5476AF95,erlebte ,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-15T17:34:06.010+0200,-13101205,Macht- und Abhängigkeitsverhältnis,,,,,,,,,,,
418,45357,45365,CATMA_4960B31C-2122-4CB0-A753-D714D01AD714,erlebte ,CATMA_4B58BD11-F55C-4E4B-A09C-474BD5D22CE0,Meldung,Mhuerten,2025-07-15T17:33:42.689+0200,-5775611,,,,,,,,,,,,
419,45365,45375,CATMA_A51322FB-2184-47CE-B545-AEAF5476AF95,Übergriffe,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-15T17:34:06.010+0200,-13101205,Macht- und Abhängigkeitsverhältnis,,,,,,,,,,,
420,45365,45375,CATMA_4960B31C-2122-4CB0-A753-D714D01AD714,Übergriffe,CATMA_4B58BD11-F55C-4E4B-A09C-474BD5D22CE0,Meldung,Mhuerten,2025-07-15T17:33:42.689+0200,-5775611,,,,,,,,,,,,
421,45375,45389,CATMA_4960B31C-2122-4CB0-A753-D714D01AD714, als auch von ,CATMA_4B58BD11-F55C-4E4B-A09C-474BD5D22CE0,Meldung,Mhuerten,2025-07-15T17:33:42.689+0200,-5775611,,,,,,,,,,,,
422,45389,45462,CATMA_9A93A9AA-ACD7-4EC1-A79E-877419C5BDD5,grenzüberschreitendem Verhalten desselben  Priesters im Erwachsenenalter ,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-15T17:34:20.514+0200,-13101205,,,,,,,,,,,,
423,45389,45462,CATMA_4960B31C-2122-4CB0-A753-D714D01AD714,grenzüberschreitendem Verhalten desselben  Priesters im Erwachsenenalter ,CATMA_4B58BD11-F55C-4E4B-A09C-474BD5D22CE0,Meldung,Mhuerten,2025-07-15T17:33:42.689+0200,-5775611,,,,,,,,,,,,
424,45462,45472,CATMA_4960B31C-2122-4CB0-A753-D714D01AD714,berichtet.,CATMA_4B58BD11-F55C-4E4B-A09C-474BD5D22CE0,Meldung,Mhuerten,2025-07-15T17:33:42.689+0200,-5775611,,,,,,,,,,,,
425,45472,45488,no_annotation_54, Weiter gebe es ,,,,,,,,,,,,,,,,,
426,45488,45497,CATMA_9A21A632-F6AB-422F-AA64-CF31F3BFCD20,Gerüchte ,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-07-15T17:35:09.041+0200,-3046417,,,,,,,,,,,,
427,45497,45507,no_annotation_55,bezüglich ,,,,,,,,,,,,,,,,,
428,45507,45538,CATMA_91ABF147-5A9A-4668-BAFB-888EB79D6EAF, Übergriffe in einem Kinderheim,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-15T17:34:42.773+0200,-13101205,Macht- und Abhängigkeitsverhältnis,,,,,,,,,,,
429,45538,45588,no_annotation_56,", das der Priester E. M. regelmässig besuchte.370 ",,,,,,,,,,,,,,,,,
430,45588,45592,CATMA_6B128F8D-AB7C-4180-A749-5369E50EFE7C,Das ,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-15T17:36:31.129+0200,-157253,,,,,,,,,,,,
431,45592,45670,CATMA_6B128F8D-AB7C-4180-A749-5369E50EFE7C,Fachgremium benachrichtigte den damaligen Bischof Ivo Fürer über die  Vorwürfe,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-15T17:36:31.129+0200,-157253,,,,,,,,,,,,
432,45670,45938,no_annotation_57,", wobei der kollegiale Umgangston in der Korrespondenz eine enge Be­ ziehung zwischen dem Bischof und dem beschuldigten Priester vermuten lässt  und letzterer neben seiner Tätigkeit in einer Pfarrei eine wichtige Funktion in­ nerhalb des Bistums St. Gallen innehatte. ",,,,,,,,,,,,,,,,,
433,45938,46032,CATMA_0B1AE524-75D5-4C16-BA99-43E6EB2527FE,Als einzige Sofortmassnahme erliess  der Bischof Ivo Fürer ein Besuchsverbot für das genannte ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-07-15T17:36:54.152+0200,-9403721,,,,,,,,,,,,
434,46032,46042,CATMA_0B1AE524-75D5-4C16-BA99-43E6EB2527FE,Kinderheim,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-07-15T17:36:54.152+0200,-9403721,,,,,,,,,,,,
435,46042,46139,no_annotation_58,.371 Die Vorwürfe gegenüber E. M. schienen sich nach Gesprächen des Fachgre­ miums zu entkräften:,,,,,,,,,,,,,,,,,
436,46139,46144,CATMA_B8409C60-00CA-4FEE-AE4F-222858280FEB, Der ,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,Vertuschung,Mhuerten,2025-07-15T17:37:17.209+0200,-15389907,,,,,,,,,,,,
437,46144,46235,CATMA_B8409C60-00CA-4FEE-AE4F-222858280FEB,"beschuldigte Priester rechtfertigte sein Verhalten und  stellte es in den Kontext der Zeit,",CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,Vertuschung,Mhuerten,2025-07-15T17:37:17.209+0200,-15389907,,,,,,,,,,,,
438,46235,46236,no_annotation_59, ,,,,,,,,,,,,,,,,,
439,46236,46261,CATMA_1DC94C43-AEAE-47C2-BFDB-5D85D94CFEE2,während die Leiterin des ,CATMA_1ACCBEA2-4C4D-449A-9282-F643C117AF7E,Neutralisierung,Mhuerten,2025-07-15T17:37:35.594+0200,-15701633,,,,,,,,,,,,beruflich
440,46261,46372,CATMA_1DC94C43-AEAE-47C2-BFDB-5D85D94CFEE2,"Kinderheims, eine  katholische Ordensschwester, keinerlei Informationen oder Vermutungen be­ züglich möglicher ",CATMA_1ACCBEA2-4C4D-449A-9282-F643C117AF7E,Neutralisierung,Mhuerten,2025-07-15T17:37:35.594+0200,-15701633,,,,,,,,,,,,beruflich
441,46372,46421,CATMA_1DC94C43-AEAE-47C2-BFDB-5D85D94CFEE2,Übergriffe durch den Priester bestätigten konnte.,CATMA_1ACCBEA2-4C4D-449A-9282-F643C117AF7E,Neutralisierung,Mhuerten,2025-07-15T17:37:35.594+0200,-15701633,,,,,,,,,,,,beruflich
442,46421,46422,no_annotation_60, ,,,,,,,,,,,,,,,,,
443,46422,46484,CATMA_40FFDFDB-3DCB-48B2-93FB-78887CD7A097,"Das Fach­ gremium empfahl zu diesem Zeitpunkt, das Hausverbot ",CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,keine Konsequenzen,Mhuerten,2025-07-15T17:37:54.142+0200,-2587561,,,,,,,,,,,,
444,46484,46522,CATMA_40FFDFDB-3DCB-48B2-93FB-78887CD7A097,"aufzuheben, da sich der  Verdacht auf ",CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,keine Konsequenzen,Mhuerten,2025-07-15T17:37:54.142+0200,-2587561,,,,,,,,,,,,
445,46522,46541,CATMA_F18565CF-7D3E-42B0-BCCF-84DEBD4FAFF0,sexuelle Übergriffe,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-15T17:39:26.627+0200,-13101205,Macht- und Abhängigkeitsverhältnis,,,,,,,,,,,
446,46522,46541,CATMA_40FFDFDB-3DCB-48B2-93FB-78887CD7A097,sexuelle Übergriffe,CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,keine Konsequenzen,Mhuerten,2025-07-15T17:37:54.142+0200,-2587561,,,,,,,,,,,,
447,46541,46563,CATMA_40FFDFDB-3DCB-48B2-93FB-78887CD7A097, nicht erhärtet hätte.,CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,keine Konsequenzen,Mhuerten,2025-07-15T17:37:54.142+0200,-2587561,,,,,,,,,,,,
448,46563,46568,no_annotation_61,372 N,,,,,,,,,,,,,,,,,
449,46568,46598,CATMA_BFA503E2-543A-46E6-943A-03EE4119B29C,ur wenige Wochen später sagte ,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-07-15T17:38:42.393+0200,-3046417,,,,,,,,,,,,beruflich
450,46598,46677,CATMA_BFA503E2-543A-46E6-943A-03EE4119B29C,"eine Frau gegenüber einem Mitglied des  Fachgremiums aus, dass sie während der ",CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-07-15T17:38:42.393+0200,-3046417,,,,,,,,,,,,beruflich
451,46677,46689,CATMA_BFA503E2-543A-46E6-943A-03EE4119B29C,1990er Jahre,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-07-15T17:38:42.393+0200,-3046417,,,,,,,,,,,,beruflich
452,46677,46689,CATMA_307873B1-0F76-4228-A527-567997385B68,1990er Jahre,CATMA_EFC508B6-1D39-44DB-BF7F-2446A3582795,Tat,Mhuerten,2025-07-15T17:38:28.141+0200,-1617703,,,,,,,,,,,,
453,46689,46715,CATMA_BFA503E2-543A-46E6-943A-03EE4119B29C, im erwähnten Kinder­ heim,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-07-15T17:38:42.393+0200,-3046417,,,,,,,,,,,,beruflich
454,46715,46799,CATMA_BFA503E2-543A-46E6-943A-03EE4119B29C," gearbeitet hatte, und berichtete von Erzählungen anderer Mitarbeitenden  und Kinder",CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-07-15T17:38:42.393+0200,-3046417,,,,,,,,,,,,beruflich
455,46799,46834,no_annotation_62,. In diesen wurden die Hinweise auf,,,,,,,,,,,,,,,,,
456,46834,46835,CATMA_0601BDE2-BD33-4170-9CEB-06DC9519EAA6, ,CATMA_3B3B19B0-7DA0-4893-A328-7CF7A581786E,Missbrauch,Mhuerten,2025-07-15T17:39:15.569+0200,-13239067,,,,,,,,,,,,
457,46835,46871,CATMA_95F0F381-1C2C-46F4-84FD-C0CA54B00B2C,sexuell missbräuchliches Ver­ halten,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-15T17:39:04.371+0200,-13101205,Macht- und Abhängigkeitsverhältnis,,,,,,,,,,,
458,46835,46871,CATMA_0601BDE2-BD33-4170-9CEB-06DC9519EAA6,sexuell missbräuchliches Ver­ halten,CATMA_3B3B19B0-7DA0-4893-A328-7CF7A581786E,Missbrauch,Mhuerten,2025-07-15T17:39:15.569+0200,-13239067,,,,,,,,,,,,
459,46871,46872,CATMA_95F0F381-1C2C-46F4-84FD-C0CA54B00B2C, ,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-07-15T17:39:04.371+0200,-13101205,Macht- und Abhängigkeitsverhältnis,,,,,,,,,,,
460,46872,46908,no_annotation_63,durch den Priester E. M. konkreter: ,,,,,,,,,,,,,,,,,
461,46908,46915,CATMA_DF6625D6-96EF-4869-BDA3-F4996E61844C,Kinder ,CATMA_1CC42082-7E15-4731-8570-71F4F74C8D9F,Rahmeninformationen Betroffene,Mhuerten,2025-07-15T17:40:38.803+0200,-9258422,,,,,,,,unklar,minderjährig,unbestimmt,B-S-u,
462,46915,46931,CATMA_56A02019-B9AE-4138-A049-C684D56862C2,berichteten von ,CATMA_651A25AF-4812-44F4-93CD-2E2762CA7948,Betroffene,Mhuerten,2025-07-15T17:42:41.617+0200,-15895942,indirekt,,,,,,,,,,,
463,46931,46943,CATMA_56A02019-B9AE-4138-A049-C684D56862C2,«komischen  ,CATMA_651A25AF-4812-44F4-93CD-2E2762CA7948,Betroffene,Mhuerten,2025-07-15T17:42:41.617+0200,-15895942,indirekt,,,,,,,,,,,
464,46931,46943,CATMA_54F8F8EC-C951-4550-B077-033458C150A6,«komischen  ,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,Berührungen,Mhuerten,2025-07-15T17:40:06.144+0200,-7797647,Macht- und Abhängigkeitsverhältnis,,,,,,,,,,,
465,46943,47012,CATMA_56A02019-B9AE-4138-A049-C684D56862C2,"Küssen mit der Zunge», von Griffen unter Nachthemden beim Zubettgehen",CATMA_651A25AF-4812-44F4-93CD-2E2762CA7948,Betroffene,Mhuerten,2025-07-15T17:42:41.617+0200,-15895942,indirekt,,,,,,,,,,,
466,46943,47012,CATMA_54F8F8EC-C951-4550-B077-033458C150A6,"Küssen mit der Zunge», von Griffen unter Nachthemden beim Zubettgehen",CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,Berührungen,Mhuerten,2025-07-15T17:40:06.144+0200,-7797647,Macht- und Abhängigkeitsverhältnis,,,,,,,,,,,
467,47012,47013,CATMA_56A02019-B9AE-4138-A049-C684D56862C2, ,CATMA_651A25AF-4812-44F4-93CD-2E2762CA7948,Betroffene,Mhuerten,2025-07-15T17:42:41.617+0200,-15895942,indirekt,,,,,,,,,,,
468,47013,47042,no_annotation_64,und  Betreuende erzählten von,,,,,,,,,,,,,,,,,
469,47042,47043,CATMA_7218BFFB-4C65-42C4-945F-3066813E67EF, ,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-07-15T17:43:17.595+0200,-3237659,indirekt,,,,,,,,,,,
470,47043,47060,CATMA_7218BFFB-4C65-42C4-945F-3066813E67EF,"Kindern, die auf ",CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-07-15T17:43:17.595+0200,-3237659,indirekt,,,,,,,,,,,
471,47043,47060,CATMA_437BBDBA-C2FC-403B-B15E-BE894EC8D6B0,"Kindern, die auf ",CATMA_F8DD2F8A-7D68-4E27-A307-A9075DA5D7A5,Abwehr,Mhuerten,2025-07-15T17:40:25.939+0200,-8577267,,,,,,,,,,,,
472,47060,47134,CATMA_7218BFFB-4C65-42C4-945F-3066813E67EF,einmal nichts mehr mit dem wie­ derkehrenden Besucher zu tun haben wollten,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-07-15T17:43:17.595+0200,-3237659,indirekt,,,,,,,,,,,
473,47060,47134,CATMA_437BBDBA-C2FC-403B-B15E-BE894EC8D6B0,einmal nichts mehr mit dem wie­ derkehrenden Besucher zu tun haben wollten,CATMA_F8DD2F8A-7D68-4E27-A307-A9075DA5D7A5,Abwehr,Mhuerten,2025-07-15T17:40:25.939+0200,-8577267,,,,,,,,,,,,
474,47134,47135,no_annotation_65,.,,,,,,,,,,,,,,,,,
475,47135,47167,CATMA_05AB2763-1387-4D5A-B7B8-A2CB622EF756, Aufgrund dieser konkreten Ver­ ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-07-15T17:43:58.548+0200,-9403721,,,,,,,,,,,,
476,47167,47282,CATMA_05AB2763-1387-4D5A-B7B8-A2CB622EF756,dachtsmomente formulierte das Fachgremium St. Gallen drei Forderungen an  den Bischof: Den Rücktritt des Priesters ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-07-15T17:43:58.548+0200,-9403721,,,,,,,,,,,,
477,47282,47398,CATMA_05AB2763-1387-4D5A-B7B8-A2CB622EF756,"von seiner Funktion im Bistum, die  Überprüfung der Lebens- und Arbeitsfelder des Priesters mit Fachpersonen,  eine ",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-07-15T17:43:58.548+0200,-9403721,,,,,,,,,,,,
478,47398,47507,CATMA_05AB2763-1387-4D5A-B7B8-A2CB622EF756,"schriftliche Mitteilung des Bischofs, welche Massnahmen ergriffen worden  waren sowie die Aushändigung einer ",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-07-15T17:43:58.548+0200,-9403721,,,,,,,,,,,,
479,47507,47576,CATMA_05AB2763-1387-4D5A-B7B8-A2CB622EF756,Bestätigung einer Therapie-Aufnahme  durch den beschuldigten Priester,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-07-15T17:43:58.548+0200,-9403721,,,,,,,,,,,,
480,47576,47581,no_annotation_66,.373 ,,,,,,,,,,,,,,,,,
481,47581,47618,CATMA_82EF9AAA-1363-412C-A54F-AC4DC1761103,Bischof Ivo Fürer muss daraufhin den ,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-15T17:44:27.764+0200,-157253,,,,,,,,,,,,
482,47618,47669,CATMA_82EF9AAA-1363-412C-A54F-AC4DC1761103,Beschuldigten mit den Vorwürfen  konfrontiert haben,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-15T17:44:27.764+0200,-157253,,,,,,,,,,,,
483,47669,47747,no_annotation_67,", denn dieser antwortete in zwei Briefen, die auch das Fach­ gremium erhielt. ",,,,,,,,,,,,,,,,,
484,47747,47843,CATMA_735D831C-74BB-4A14-9451-D43B5959A51D,"Darin erklärte er zum einen, weshalb die gemachten Vorwürfe  nicht stimmen könnten, zum anderen ",CATMA_98C765F9-243B-4C93-9E49-5352101777E6,Sonstige Vertuschung,Mhuerten,2025-07-15T17:45:12.888+0200,-9288421,,,,,,,,,,,,
485,47843,47960,CATMA_735D831C-74BB-4A14-9451-D43B5959A51D,"äusserte er sich ausführlich zur Vorge­ hensweise des Fachgremiums, das ihn vorverurteile und in die Enge treibe so­ ",CATMA_98C765F9-243B-4C93-9E49-5352101777E6,Sonstige Vertuschung,Mhuerten,2025-07-15T17:45:12.888+0200,-9288421,,,,,,,,,,,,
486,47960,48061,CATMA_735D831C-74BB-4A14-9451-D43B5959A51D,"wie keinerlei rechtliche Grundlagen oder Kompetenzen habe, Massnahmen wie  eine Therapie zu verlangen",CATMA_98C765F9-243B-4C93-9E49-5352101777E6,Sonstige Vertuschung,Mhuerten,2025-07-15T17:45:12.888+0200,-9288421,,,,,,,,,,,,
487,48061,48063,no_annotation_68,. ,,,,,,,,,,,,,,,,,
488,48063,48075,CATMA_43F2DF1F-023F-4778-AD40-57F91F1F5458,Der Bischof ,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-15T17:45:55.678+0200,-157253,,,,,,,,,,,,
489,48075,48188,CATMA_43F2DF1F-023F-4778-AD40-57F91F1F5458,antwortete dem Fachgremium im Januar 2003 ebenfalls in einem  Brief. Darin ging er nicht auf die Forderungen des ,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-15T17:45:55.678+0200,-157253,,,,,,,,,,,,
490,48188,48299,CATMA_43F2DF1F-023F-4778-AD40-57F91F1F5458,"Gremiums ein, sondern stellte  in erster Linie Nach- und Rückfragen: «Komische Küsse» würden als Zungen­ küsse ",CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-15T17:45:55.678+0200,-157253,,,,,,,,,,,,
491,48299,48416,CATMA_43F2DF1F-023F-4778-AD40-57F91F1F5458,"interpretiert, ob das genauer abgeklärt werden könne? Könne die Feststel­ lung mit den Nachthemden, die von Priester ",CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-15T17:45:55.678+0200,-157253,,,,,,,,,,,,
492,48416,48520,CATMA_43F2DF1F-023F-4778-AD40-57F91F1F5458,"E. M. bestritten werde, nochmals  in einer Aussprache geklärt werden? Könnten die Reaktionen der Kinder ",CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-15T17:45:55.678+0200,-157253,,,,,,,,,,,,
493,48520,48524,CATMA_43F2DF1F-023F-4778-AD40-57F91F1F5458,auch,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-15T17:45:55.678+0200,-157253,,,,,,,,,,,,
494,48520,48524,,auch,CATMA_F652635C-A0CC-4F61-A2B4-D163F685F0FF,End,Mhuerten,2025-07-15T17:46:02.143+0200,-9667700,,,,,,,,,,,,
495,48524,48526,,  ,CATMA_F652635C-A0CC-4F61-A2B4-D163F685F0FF,End,Mhuerten,2025-07-15T17:46:02.143+0200,-9667700,,,,,,,,,,,,
