,start,end,id,text,tag_type_id,tag_type,catma_markupauthor,catma_markuptimestamp,catma_displaycolor,Belegung,Art,Bestimmung_Umfeld
451,20576,20623,CATMA_E9F905A4-FA34-4A2B-9509-90EF238547D6,"bei Generalvikar Josef Michaeler darüber, dass ",CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-06-16T09:51:11.844+0200,-3046417,,,
452,20623,20628,CATMA_E9F905A4-FA34-4A2B-9509-90EF238547D6,der  ,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-06-16T09:51:11.844+0200,-3046417,,,
453,20628,20636,CATMA_8D6DCEDF-7ABC-44FB-8C34-6D94FA30954E,Priester,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-16T08:54:32.830+0200,-7143428,,,
454,20628,20636,CATMA_E9F905A4-FA34-4A2B-9509-90EF238547D6,Priester,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-06-16T09:51:11.844+0200,-3046417,,,
455,20636,20638,CATMA_E9F905A4-FA34-4A2B-9509-90EF238547D6, „,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-06-16T09:51:11.844+0200,-3046417,,,
456,20638,20677,CATMA_7888AD1D-7EDA-4DC4-A6CD-2AD3D14170EB,bei Vergnügungsveranstaltungen sinnlos ,CATMA_9D8A2C3C-FAFB-49B1-825B-C2911B55A40D,weitere Vorwürfe,Mhuerten,2025-06-16T08:43:26.511+0200,-15715508,,,
457,20638,20677,CATMA_E9F905A4-FA34-4A2B-9509-90EF238547D6,bei Vergnügungsveranstaltungen sinnlos ,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-06-16T09:51:11.844+0200,-3046417,,,
458,20638,20677,CATMA_1E9D6C9C-9792-4948-8624-2C682C17B1C6,bei Vergnügungsveranstaltungen sinnlos ,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-16T08:44:16.081+0200,-3237659,direkt,,
459,20677,20697,CATMA_7888AD1D-7EDA-4DC4-A6CD-2AD3D14170EB,beträchtliche Summen,CATMA_9D8A2C3C-FAFB-49B1-825B-C2911B55A40D,weitere Vorwürfe,Mhuerten,2025-06-16T08:43:26.511+0200,-15715508,,,
460,20677,20697,CATMA_E9F905A4-FA34-4A2B-9509-90EF238547D6,beträchtliche Summen,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-06-16T09:51:11.844+0200,-3046417,,,
461,20677,20697,CATMA_1E9D6C9C-9792-4948-8624-2C682C17B1C6,beträchtliche Summen,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-16T08:44:16.081+0200,-3237659,direkt,,
462,20697,20786,no_annotation_40,"  

#######################

Seite 354

Westpfahl   Spilker   Wastl  München  - 343 -    ",,,,,,,,
463,20786,20803,CATMA_7888AD1D-7EDA-4DC4-A6CD-2AD3D14170EB,"Geld [vergeude,] ",CATMA_9D8A2C3C-FAFB-49B1-825B-C2911B55A40D,weitere Vorwürfe,Mhuerten,2025-06-16T08:43:26.511+0200,-15715508,,,
464,20786,20803,CATMA_E9F905A4-FA34-4A2B-9509-90EF238547D6,"Geld [vergeude,] ",CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-06-16T09:51:11.844+0200,-3046417,,,
465,20786,20803,CATMA_1E9D6C9C-9792-4948-8624-2C682C17B1C6,"Geld [vergeude,] ",CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-16T08:44:16.081+0200,-3237659,direkt,,
466,20803,20869,CATMA_7888AD1D-7EDA-4DC4-A6CD-2AD3D14170EB,"indem er kostspielige Getränke, hauptsächlich den ‚jungen  Damen‘ ",CATMA_9D8A2C3C-FAFB-49B1-825B-C2911B55A40D,weitere Vorwürfe,Mhuerten,2025-06-16T08:43:26.511+0200,-15715508,,,
467,20803,20869,CATMA_E9F905A4-FA34-4A2B-9509-90EF238547D6,"indem er kostspielige Getränke, hauptsächlich den ‚jungen  Damen‘ ",CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-06-16T09:51:11.844+0200,-3046417,,,
468,20803,20869,CATMA_1E9D6C9C-9792-4948-8624-2C682C17B1C6,"indem er kostspielige Getränke, hauptsächlich den ‚jungen  Damen‘ ",CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-16T08:44:16.081+0200,-3237659,direkt,,
469,20869,20915,CATMA_7888AD1D-7EDA-4DC4-A6CD-2AD3D14170EB,in abstossender Aufdringlichkeit [aufzwinge].“,CATMA_9D8A2C3C-FAFB-49B1-825B-C2911B55A40D,weitere Vorwürfe,Mhuerten,2025-06-16T08:43:26.511+0200,-15715508,,,
470,20869,20915,CATMA_E9F905A4-FA34-4A2B-9509-90EF238547D6,in abstossender Aufdringlichkeit [aufzwinge].“,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-06-16T09:51:11.844+0200,-3046417,,,
471,20869,20915,CATMA_1E9D6C9C-9792-4948-8624-2C682C17B1C6,in abstossender Aufdringlichkeit [aufzwinge].“,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,Umfeld,Mhuerten,2025-06-16T08:44:16.081+0200,-3237659,direkt,,
472,20915,20916,CATMA_E9F905A4-FA34-4A2B-9509-90EF238547D6, ,CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,Meldung (Umfeld),Mhuerten,2025-06-16T09:51:11.844+0200,-3046417,,,
473,20916,20958,no_annotation_41, Ob diese Beschwerde Konsequenzen für den ,,,,,,,,
474,20958,20966,CATMA_43CFD98F-7F7F-4350-A746-DB205C04C225,Priester,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-16T08:56:46.912+0200,-7143428,,,
475,20966,21029,no_annotation_42," nach sich gezogen hat,  lässt sich der Akte nicht entnehmen.  ",,,,,,,,
476,21029,21053,CATMA_D6F27B48-9DAA-448F-BFAE-91F128ADD183,Anfang der 1980er Jahre ,CATMA_CF1496D6-1684-4085-B5F6-57DC2B91426C,Reaktion,Mhuerten,2025-06-16T08:45:51.266+0200,-12791831,,,
477,21029,21053,CATMA_79459E04-2C5D-469C-9B19-6752688F4AA6,Anfang der 1980er Jahre ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:45:34.018+0200,-9403721,,,
478,21053,21057,CATMA_79459E04-2C5D-469C-9B19-6752688F4AA6,fand,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:45:34.018+0200,-9403721,,,
479,21057,21123,CATMA_79459E04-2C5D-469C-9B19-6752688F4AA6, ein Interventionsgespräch zwischen General- vikar Josef Michaeler,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:45:34.018+0200,-9403721,,,
480,21123,21132,CATMA_79459E04-2C5D-469C-9B19-6752688F4AA6, und dem ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:45:34.018+0200,-9403721,,,
481,21132,21141,CATMA_04A06FD3-F55A-4AA4-A6CC-2D1E81591FA0,Priester ,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-16T08:56:58.464+0200,-7143428,,,
482,21132,21141,CATMA_79459E04-2C5D-469C-9B19-6752688F4AA6,Priester ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:45:34.018+0200,-9403721,,,
483,21141,21185,CATMA_79459E04-2C5D-469C-9B19-6752688F4AA6,"statt. Es wurde vereinbart, dass dieser  in ",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:45:34.018+0200,-9403721,,,
484,21185,21241,CATMA_79459E04-2C5D-469C-9B19-6752688F4AA6,Österreich eine Entwöhnungskur macht. Danach folgte ein ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:45:34.018+0200,-9403721,,,
485,21241,21296,CATMA_79459E04-2C5D-469C-9B19-6752688F4AA6,"jahrelanger, re- ger Briefwechsel zwischen den beiden. ",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:45:34.018+0200,-9403721,,,
486,21296,21334,CATMA_79459E04-2C5D-469C-9B19-6752688F4AA6,Generalvikar Michaeler erinnerte den  ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:45:34.018+0200,-9403721,,,
487,21334,21343,CATMA_E48BE523-8294-4EBE-B8A7-CE44D61494C1,Priester ,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-16T08:57:09.133+0200,-7143428,,,
488,21334,21343,CATMA_79459E04-2C5D-469C-9B19-6752688F4AA6,Priester ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:45:34.018+0200,-9403721,,,
489,21343,21362,CATMA_79459E04-2C5D-469C-9B19-6752688F4AA6,immer wieder an die,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:45:34.018+0200,-9403721,,,
490,21362,21376,CATMA_79459E04-2C5D-469C-9B19-6752688F4AA6, Abmachungen. ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:45:34.018+0200,-9403721,,,
491,21376,21380,CATMA_8AC73B1D-7940-40FB-895D-65F7F3E73713,Der ,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,Vertuschung,Mhuerten,2025-06-16T08:58:38.088+0200,-15389907,,,
492,21376,21380,CATMA_79459E04-2C5D-469C-9B19-6752688F4AA6,Der ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:45:34.018+0200,-9403721,,,
493,21380,21389,CATMA_2BA6A8E4-0510-4D88-A3E1-715A4C7FFC78,Priester ,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-16T08:57:17.477+0200,-7143428,,,
494,21380,21389,CATMA_8AC73B1D-7940-40FB-895D-65F7F3E73713,Priester ,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,Vertuschung,Mhuerten,2025-06-16T08:58:38.088+0200,-15389907,,,
495,21380,21389,CATMA_79459E04-2C5D-469C-9B19-6752688F4AA6,Priester ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:45:34.018+0200,-9403721,,,
496,21389,21428,CATMA_8AC73B1D-7940-40FB-895D-65F7F3E73713,wiederum reagierte  nur vereinzelt und ,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,Vertuschung,Mhuerten,2025-06-16T08:58:38.088+0200,-15389907,,,
497,21389,21428,CATMA_79459E04-2C5D-469C-9B19-6752688F4AA6,wiederum reagierte  nur vereinzelt und ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:45:34.018+0200,-9403721,,,
498,21428,21448,CATMA_8AC73B1D-7940-40FB-895D-65F7F3E73713,"wenn, dann verspätet",CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,Vertuschung,Mhuerten,2025-06-16T08:58:38.088+0200,-15389907,,,
499,21428,21448,CATMA_79459E04-2C5D-469C-9B19-6752688F4AA6,"wenn, dann verspätet",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:45:34.018+0200,-9403721,,,
500,21448,21449,CATMA_79459E04-2C5D-469C-9B19-6752688F4AA6,.,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:45:34.018+0200,-9403721,,,
501,21449,21532,no_annotation_43," Er bat jedoch immer wieder darum,  man möge ihm eine eigene Pfarrei anvertrauen.  ",,,,,,,,
502,21532,21533,CATMA_5E448607-5A1A-4CEB-8A4D-CE727D911AB9, ,CATMA_EDCD3519-38C9-49EA-B042-3CBB9835B96A,Sprache/Gesten/Aufforderungen,Mhuerten,2025-06-16T08:52:07.979+0200,-8819905,,,
503,21532,21533,CATMA_D9B3875E-B0BB-4011-8D00-A648138C8881, ,CATMA_841CE011-ADA3-4952-B2D4-B5EB4D515CB0,moralische Verurteilung,Mhuerten,2025-06-16T08:51:39.298+0200,-8773168,,,
504,21533,21555,CATMA_5E448607-5A1A-4CEB-8A4D-CE727D911AB9,Mitte der 1980er Jahre,CATMA_EDCD3519-38C9-49EA-B042-3CBB9835B96A,Sprache/Gesten/Aufforderungen,Mhuerten,2025-06-16T08:52:07.979+0200,-8819905,,,
505,21533,21555,CATMA_D9B3875E-B0BB-4011-8D00-A648138C8881,Mitte der 1980er Jahre,CATMA_841CE011-ADA3-4952-B2D4-B5EB4D515CB0,moralische Verurteilung,Mhuerten,2025-06-16T08:51:39.298+0200,-8773168,,,
506,21533,21555,CATMA_4DB077B6-CDFB-4356-958E-A938B8B29EAC,Mitte der 1980er Jahre,CATMA_EFC508B6-1D39-44DB-BF7F-2446A3582795,Tat,Mhuerten,2025-06-16T08:46:03.718+0200,-1617703,,,
507,21555,21557,CATMA_5E448607-5A1A-4CEB-8A4D-CE727D911AB9,", ",CATMA_EDCD3519-38C9-49EA-B042-3CBB9835B96A,Sprache/Gesten/Aufforderungen,Mhuerten,2025-06-16T08:52:07.979+0200,-8819905,,,
508,21555,21557,CATMA_D9B3875E-B0BB-4011-8D00-A648138C8881,", ",CATMA_841CE011-ADA3-4952-B2D4-B5EB4D515CB0,moralische Verurteilung,Mhuerten,2025-06-16T08:51:39.298+0200,-8773168,,,
509,21557,21566,CATMA_5E448607-5A1A-4CEB-8A4D-CE727D911AB9,fiel der ,CATMA_EDCD3519-38C9-49EA-B042-3CBB9835B96A,Sprache/Gesten/Aufforderungen,Mhuerten,2025-06-16T08:52:07.979+0200,-8819905,,,
510,21557,21566,CATMA_D9B3875E-B0BB-4011-8D00-A648138C8881,fiel der ,CATMA_841CE011-ADA3-4952-B2D4-B5EB4D515CB0,moralische Verurteilung,Mhuerten,2025-06-16T08:51:39.298+0200,-8773168,,,
511,21566,21575,CATMA_5E448607-5A1A-4CEB-8A4D-CE727D911AB9,Priester ,CATMA_EDCD3519-38C9-49EA-B042-3CBB9835B96A,Sprache/Gesten/Aufforderungen,Mhuerten,2025-06-16T08:52:07.979+0200,-8819905,,,
512,21566,21575,CATMA_D9B3875E-B0BB-4011-8D00-A648138C8881,Priester ,CATMA_841CE011-ADA3-4952-B2D4-B5EB4D515CB0,moralische Verurteilung,Mhuerten,2025-06-16T08:51:39.298+0200,-8773168,,,
513,21566,21575,CATMA_8A612225-446A-478B-88B4-FC9625C4349B,Priester ,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-16T08:57:30.098+0200,-7143428,,,
514,21575,21588,CATMA_5E448607-5A1A-4CEB-8A4D-CE727D911AB9,erneut wegen ,CATMA_EDCD3519-38C9-49EA-B042-3CBB9835B96A,Sprache/Gesten/Aufforderungen,Mhuerten,2025-06-16T08:52:07.979+0200,-8819905,,,
515,21575,21588,CATMA_D9B3875E-B0BB-4011-8D00-A648138C8881,erneut wegen ,CATMA_841CE011-ADA3-4952-B2D4-B5EB4D515CB0,moralische Verurteilung,Mhuerten,2025-06-16T08:51:39.298+0200,-8773168,,,
516,21588,21620,CATMA_5E448607-5A1A-4CEB-8A4D-CE727D911AB9,„unverschämt[en] Ver- halten[s]“,CATMA_EDCD3519-38C9-49EA-B042-3CBB9835B96A,Sprache/Gesten/Aufforderungen,Mhuerten,2025-06-16T08:52:07.979+0200,-8819905,,,
517,21588,21620,CATMA_D9B3875E-B0BB-4011-8D00-A648138C8881,„unverschämt[en] Ver- halten[s]“,CATMA_841CE011-ADA3-4952-B2D4-B5EB4D515CB0,moralische Verurteilung,Mhuerten,2025-06-16T08:51:39.298+0200,-8773168,,,
518,21588,21620,CATMA_AF2C62AC-6944-443A-8CF7-24E9D70F3C34,„unverschämt[en] Ver- halten[s]“,CATMA_60D697B7-C5D8-41E7-BA69-2DE7E7E71115,Akten,Mhuerten,2025-06-16T08:59:55.807+0200,-16199595,,direkt,
519,21620,21621,CATMA_5E448607-5A1A-4CEB-8A4D-CE727D911AB9, ,CATMA_EDCD3519-38C9-49EA-B042-3CBB9835B96A,Sprache/Gesten/Aufforderungen,Mhuerten,2025-06-16T08:52:07.979+0200,-8819905,,,
520,21620,21621,CATMA_D9B3875E-B0BB-4011-8D00-A648138C8881, ,CATMA_841CE011-ADA3-4952-B2D4-B5EB4D515CB0,moralische Verurteilung,Mhuerten,2025-06-16T08:51:39.298+0200,-8773168,,,
521,21621,21630,CATMA_5E448607-5A1A-4CEB-8A4D-CE727D911AB9,gegenüber,CATMA_EDCD3519-38C9-49EA-B042-3CBB9835B96A,Sprache/Gesten/Aufforderungen,Mhuerten,2025-06-16T08:52:07.979+0200,-8819905,,,
522,21621,21630,CATMA_D9B3875E-B0BB-4011-8D00-A648138C8881,gegenüber,CATMA_841CE011-ADA3-4952-B2D4-B5EB4D515CB0,moralische Verurteilung,Mhuerten,2025-06-16T08:51:39.298+0200,-8773168,,,
523,21630,21631,CATMA_5E448607-5A1A-4CEB-8A4D-CE727D911AB9, ,CATMA_EDCD3519-38C9-49EA-B042-3CBB9835B96A,Sprache/Gesten/Aufforderungen,Mhuerten,2025-06-16T08:52:07.979+0200,-8819905,,,
524,21630,21631,CATMA_D9B3875E-B0BB-4011-8D00-A648138C8881, ,CATMA_841CE011-ADA3-4952-B2D4-B5EB4D515CB0,moralische Verurteilung,Mhuerten,2025-06-16T08:51:39.298+0200,-8773168,,,
525,21630,21631,CATMA_D8E5E866-70D0-49F4-8AC2-2DB23DE24B18, ,CATMA_FC6EDD7D-E034-4C5F-90CC-CFF5F2499E01,Alter unklar,Mhuerten,2025-06-16T08:57:52.953+0200,-11911038,implizit,,
526,21631,21637,CATMA_5E448607-5A1A-4CEB-8A4D-CE727D911AB9,Frauen,CATMA_EDCD3519-38C9-49EA-B042-3CBB9835B96A,Sprache/Gesten/Aufforderungen,Mhuerten,2025-06-16T08:52:07.979+0200,-8819905,,,
527,21631,21637,CATMA_D9B3875E-B0BB-4011-8D00-A648138C8881,Frauen,CATMA_841CE011-ADA3-4952-B2D4-B5EB4D515CB0,moralische Verurteilung,Mhuerten,2025-06-16T08:51:39.298+0200,-8773168,,,
528,21631,21637,CATMA_D8E5E866-70D0-49F4-8AC2-2DB23DE24B18,Frauen,CATMA_FC6EDD7D-E034-4C5F-90CC-CFF5F2499E01,Alter unklar,Mhuerten,2025-06-16T08:57:52.953+0200,-11911038,implizit,,
529,21631,21637,CATMA_496E1B42-0486-4462-9C99-F68E9AEEC0F0,Frauen,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,weiblich,Mhuerten,2025-06-16T08:57:40.548+0200,-13288961,,,
530,21637,21638,CATMA_5E448607-5A1A-4CEB-8A4D-CE727D911AB9, ,CATMA_EDCD3519-38C9-49EA-B042-3CBB9835B96A,Sprache/Gesten/Aufforderungen,Mhuerten,2025-06-16T08:52:07.979+0200,-8819905,,,
531,21637,21638,CATMA_D9B3875E-B0BB-4011-8D00-A648138C8881, ,CATMA_841CE011-ADA3-4952-B2D4-B5EB4D515CB0,moralische Verurteilung,Mhuerten,2025-06-16T08:51:39.298+0200,-8773168,,,
532,21637,21638,CATMA_D8E5E866-70D0-49F4-8AC2-2DB23DE24B18, ,CATMA_FC6EDD7D-E034-4C5F-90CC-CFF5F2499E01,Alter unklar,Mhuerten,2025-06-16T08:57:52.953+0200,-11911038,implizit,,
533,21638,21641,CATMA_5E448607-5A1A-4CEB-8A4D-CE727D911AB9,auf,CATMA_EDCD3519-38C9-49EA-B042-3CBB9835B96A,Sprache/Gesten/Aufforderungen,Mhuerten,2025-06-16T08:52:07.979+0200,-8819905,,,
534,21638,21641,CATMA_D9B3875E-B0BB-4011-8D00-A648138C8881,auf,CATMA_841CE011-ADA3-4952-B2D4-B5EB4D515CB0,moralische Verurteilung,Mhuerten,2025-06-16T08:51:39.298+0200,-8773168,,,
535,21641,21642,CATMA_5E448607-5A1A-4CEB-8A4D-CE727D911AB9,.,CATMA_EDCD3519-38C9-49EA-B042-3CBB9835B96A,Sprache/Gesten/Aufforderungen,Mhuerten,2025-06-16T08:52:07.979+0200,-8819905,,,
536,21641,21642,CATMA_D9B3875E-B0BB-4011-8D00-A648138C8881,.,CATMA_841CE011-ADA3-4952-B2D4-B5EB4D515CB0,moralische Verurteilung,Mhuerten,2025-06-16T08:51:39.298+0200,-8773168,,,
537,21641,21642,CATMA_B2609ED0-E798-43EA-BF4D-FB3BBE025D5A,.,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:53:20.702+0200,-9403721,,,
538,21642,21685,CATMA_B2609ED0-E798-43EA-BF4D-FB3BBE025D5A, In den Folgejahren wurden ihm – wohl pri- ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:53:20.702+0200,-9403721,,,
539,21642,21685,CATMA_B2609ED0-E798-43EA-BF4D-FB3BBE025D5A, In den Folgejahren wurden ihm – wohl pri- ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:53:20.702+0200,-9403721,,,
540,21685,21746,CATMA_B2609ED0-E798-43EA-BF4D-FB3BBE025D5A,mär bedingt durch den massiven Alkoholkonsum – nach und nach ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:53:20.702+0200,-9403721,,,
541,21746,21812,CATMA_B2609ED0-E798-43EA-BF4D-FB3BBE025D5A,Kompe- tenzen und Zuständigkeiten entzogen. Ende der 1980er Jahre ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:53:20.702+0200,-9403721,,,
542,21812,21875,CATMA_B2609ED0-E798-43EA-BF4D-FB3BBE025D5A,wurde ein rang- hoher Mitarbeiter der Diözese Bozen-Brixen von ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:53:20.702+0200,-9403721,,,
543,21875,21931,CATMA_B2609ED0-E798-43EA-BF4D-FB3BBE025D5A,"Bischof Wilhelm Egger per  Dekret damit beauftragt, das ",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:53:20.702+0200,-9403721,,,
544,21931,21975,CATMA_B2609ED0-E798-43EA-BF4D-FB3BBE025D5A,Amtsenthebungsverfahren durchzuführen. Der  ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:53:20.702+0200,-9403721,,,
545,21975,21983,CATMA_B2609ED0-E798-43EA-BF4D-FB3BBE025D5A,Priester,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:53:20.702+0200,-9403721,,,
546,21975,21983,CATMA_2EB830FE-C54B-4219-9BDD-B86EEC7F5235,Priester,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-16T08:58:13.522+0200,-7143428,,,
547,21983,21992,CATMA_B2609ED0-E798-43EA-BF4D-FB3BBE025D5A, kam dem ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:53:20.702+0200,-9403721,,,
548,21992,22056,CATMA_B2609ED0-E798-43EA-BF4D-FB3BBE025D5A,"jedoch zuvor, indem er auf die von ihm zum damaligen  Zeitpunkt ",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:53:20.702+0200,-9403721,,,
549,22056,22115,CATMA_B2609ED0-E798-43EA-BF4D-FB3BBE025D5A,betreute Pfarrei verzichtete und sich auf Veranlassung der ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:53:20.702+0200,-9403721,,,
550,22115,22168,CATMA_B2609ED0-E798-43EA-BF4D-FB3BBE025D5A,Bistums- leitung in psychiatrische Behandlung begab. ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:53:20.702+0200,-9403721,,,
551,22168,22179,CATMA_B2609ED0-E798-43EA-BF4D-FB3BBE025D5A,Nachdem es ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:53:20.702+0200,-9403721,,,
552,22168,22179,CATMA_AE8155FD-BFE1-41A1-A028-51EA40334B57,Nachdem es ,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-06-16T08:53:55.344+0200,-13101205,,,
553,22179,22210,CATMA_B2609ED0-E798-43EA-BF4D-FB3BBE025D5A,jedoch auch in der  Behandlung ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:53:20.702+0200,-9403721,,,
554,22179,22210,CATMA_AE8155FD-BFE1-41A1-A028-51EA40334B57,jedoch auch in der  Behandlung ,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-06-16T08:53:55.344+0200,-13101205,,,
555,22210,22225,CATMA_B2609ED0-E798-43EA-BF4D-FB3BBE025D5A,Schwierigkeiten,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:53:20.702+0200,-9403721,,,
556,22210,22225,CATMA_AE8155FD-BFE1-41A1-A028-51EA40334B57,Schwierigkeiten,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-06-16T08:53:55.344+0200,-13101205,,,
557,22210,22225,CATMA_AE8155FD-BFE1-41A1-A028-51EA40334B57,Schwierigkeiten,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-06-16T08:53:55.344+0200,-13101205,,,
558,22225,22239,CATMA_B2609ED0-E798-43EA-BF4D-FB3BBE025D5A, gegeben hatte,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-16T08:53:20.702+0200,-9403721,,,
559,22225,22239,CATMA_AE8155FD-BFE1-41A1-A028-51EA40334B57, gegeben hatte,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,nicht spezifizierte Taten,Mhuerten,2025-06-16T08:53:55.344+0200,-13101205,,,
