,end,id,start,text,catma_displaycolor,catma_markupauthor,catma_markuptimestamp,tag_type,tag_type_id,Belegung,Art,Bestimmung_Umfeld,text_name,Primary_class,Secondary_class
433,40104,CATMA_6C7D8268-A006-406F-9C85-A7911EB5642F,40083,Beschuldigten (Laie) ,-13459949,Mhuerten,2025-06-04T10:51:14.994+0200,Nicht-Kleriker,CATMA_82A44BD7-8701-4E4B-8245-FEB4B4A8FA46,,,,Köln,Beschuldigte,
434,40140,no_annotation_128,40104,zur Kenntnis des Erzbis- tums Köln. ,,,,,,,,,Köln,,
435,40312,CATMA_D24A4097-ECC4-4CAC-8F3C-C0BD6DC62BDE,40140,"Ein Katechet hatte gemeldet, dass der Beschuldigte im Rahmen eines  kirchlichen Ausfluges versucht haben soll, nachts in das Zimmer zweier 16-jähriger  Mädchen zu gelangen.",-15984401,Mhuerten,2025-06-05T17:11:02.763+0200,Kirchliche MA,CATMA_C7FD72D9-E1C1-4C3F-8C4D-6E7BD621692E,indirekt,,,Köln,Zitat,
436,40190,CATMA_D93517AD-0DF5-483C-954D-803C0CD248D9,40178,Beschuldigte,-13459949,Mhuerten,2025-06-04T10:53:47.364+0200,Nicht-Kleriker,CATMA_82A44BD7-8701-4E4B-8245-FEB4B4A8FA46,,,,Köln,Beschuldigte,
437,40311,CATMA_967475BD-EBF4-41CA-9B7B-E7A64537C9CD,40251,nachts in das Zimmer zweier 16-jähriger  Mädchen zu gelangen,-15715508,Mhuerten,2025-06-04T10:53:57.682+0200,weitere Vorwürfe,CATMA_9D8A2C3C-FAFB-49B1-825B-C2911B55A40D,,,,Köln,Tatbeschreibung,
438,40300,CATMA_7EFC134A-492E-497B-B3BF-2095070D47C7,40272,zweier 16-jähriger  Mädchen ,-13717392,Mhuerten,2025-06-04T14:00:57.501+0200,16-17,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,,,,Köln,Alter (Betroffene),minderjährig
439,40299,CATMA_125CCBEB-F129-4DFE-997E-49E492E626F9,40292,Mädchen,-13288961,Mhuerten,2025-06-04T10:55:29.612+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
440,40313,no_annotation_129,40312, ,,,,,,,,,Köln,,
441,40414,CATMA_C55E1A80-64D9-44F6-A0B8-633704403E11,40313,"Der Beschuldigte habe sein Verhalten damit erklärt, dass  er vorgehabt habe, aus der Bibel vorzulesen",-15389907,Mhuerten,2025-06-04T10:52:14.253+0200,Vertuschung,CATMA_429E64D1-1625-42E3-AA70-C3A0E4AF5E8B,,,,Köln,Handeln der Beschuldigten,
442,40415,CATMA_3B038639-47DC-4A29-A76D-2456E5A00E39,40313,"Der Beschuldigte habe sein Verhalten damit erklärt, dass  er vorgehabt habe, aus der Bibel vorzulesen.",-11954305,Mhuerten,2025-06-04T10:51:52.603+0200,Beschuldigte,CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,indirekt,,,Köln,Zitat,
443,40329,CATMA_B0AF9353-9127-41BA-A09F-440DE84D4861,40317,Beschuldigte,-13459949,Mhuerten,2025-06-04T10:52:01.246+0200,Nicht-Kleriker,CATMA_82A44BD7-8701-4E4B-8245-FEB4B4A8FA46,,,,Köln,Beschuldigte,
444,40561,CATMA_BA8102BE-1604-496B-A28F-55201C48488D,40415," In der Akte finden sich E-Mails an- derer Katecheten, die behaupten, dass der Anzeigeerstatter wiederholt unberech- tigte Vorwürfe erheben würde.",-15984401,Mhuerten,2025-06-05T17:11:26.241+0200,Kirchliche MA,CATMA_C7FD72D9-E1C1-4C3F-8C4D-6E7BD621692E,indirekt,,,Köln,Zitat,
445,40561,CATMA_C35BC9E0-23A2-4F94-8125-C0C849C05133,40486,ass der Anzeigeerstatter wiederholt unberech- tigte Vorwürfe erheben würde.,-13316080,Mhuerten,2025-06-04T10:52:56.376+0200,Unglaubwürdigkeit,CATMA_22A150A3-F02C-4395-AFD4-CAF77A53C884,,,,Köln,Stereotype und Motive,
446,40562,no_annotation_130,40561, ,,,,,,,,,Köln,,
447,40600,CATMA_5BE87578-FEA4-462C-8526-03D7B75086C7,40562,"Ein Verfahren wurde nicht eingeleitet,",-2587561,Mhuerten,2025-06-04T10:54:23.955+0200,keine Konsequenzen,CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
448,40669,CATMA_88C33B2F-5328-44CD-813C-D9EF2D4DDD54,40562,"Ein Verfahren wurde nicht eingeleitet, da das Ver- halten nicht als sexueller Missbrauch eingeordnet wurde.",-157253,Mhuerten,2025-07-10T15:41:19.096+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
449,40669,CATMA_E9D78FD4-58F9-48EB-882E-7DD31ABDEA2E,40601,da das Ver- halten nicht als sexueller Missbrauch eingeordnet wurde.,-13331762,Mhuerten,2025-06-04T10:53:28.465+0200,Neutralisierung,CATMA_AAD93480-F647-491D-87E7-7C8CD1C9EF00,,,,Köln,Handeln der Bistumsverantwortlichen,
450,41270,no_annotation_131,40669,"   

#######################

Seite 691

  671    Aktenvorgang 150  Im Oktober 2017 meldete die Mutter einer betroffenen Schülerin, dass der Be- schuldigte (Laie), Lehrer an einer erzbischöflichen Schule, eine unangemessene  Karikatur in einer WhatsApp Gruppe mit Schülern hochgeladen habe. Der Be- schuldigte wurde mit diesem Vorwurf konfrontiert. Er gab an, das sexuelle Detail  der Karikatur nicht bemerkt zu haben. Von Seiten des Erzbistums Köln ging man  davon aus, dass dem Beschuldigten das Gegenteil nicht nachgewiesen werden  könne. Das Verfahren wurde nicht fortgeführt.    Aktenvorgang 151 ",,,,,,,,,Köln,,
451,41274,K-12,41270, Im ,-399266,Mhuerten,2025-06-05T17:15:59.345+0200,Start,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,,,,Köln,Relevante Textstelle,
452,41350,no_annotation_132,41274,April 2011 wandte sich ein Kaplan an die Hauptabteilung Seelsorge-Personal. ,,,,,,,,,Köln,,
453,41445,CATMA_08678BBF-BEB7-4CCD-A69C-FF870886AF67,41350," Er berichtete, dass der Beschuldigte wiederholt gegen das Gebot des Zölibats ver- stoßen habe.",-15984401,Mhuerten,2025-06-05T17:12:43.157+0200,Kirchliche MA,CATMA_C7FD72D9-E1C1-4C3F-8C4D-6E7BD621692E,indirekt,,,Köln,Zitat,
454,41388,CATMA_83FE8A21-A817-40E9-BA52-3F2BA8317A14,41375,Beschuldigte ,-7143428,Mhuerten,2025-05-27T13:20:56.751+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
455,41444,CATMA_30104FD8-6632-47D0-BF50-049831941855,41399,gegen das Gebot des Zölibats ver- stoßen habe,-9566039,Mhuerten,2025-05-27T13:21:09.879+0200,Zölibatsverstoß,CATMA_FF84C8AC-BA1D-4290-AAEB-8100EDC4076E,,,,Köln,Framing der Taten,
456,41490,no_annotation_133,41445, In letzter Zeit versuche er Kontakt zu zwei ,,,,,,,,,Köln,,
457,41498,CATMA_EC446D9B-5948-4A77-9737-3BDD98827626,41490,Mädchen ,-13288961,Mhuerten,2025-05-27T13:21:26.303+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
458,41513,CATMA_82A176A1-A93A-48D2-AC1C-D217EAFB794F_0,41497, im Alter von 16,-13717392,Mhuerten,2025-06-05T17:13:49.296+0200,16-17,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,,,,Köln,Alter (Betroffene),minderjährig
459,41528,CATMA_82A176A1-A93A-48D2-AC1C-D217EAFB794F_1,41522,Jahren,-13717392,Mhuerten,2025-06-05T17:13:49.296+0200,16-17,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,,,,Köln,Alter (Betroffene),minderjährig
460,41511,CATMA_D2929F83-1DC8-4545-BE2C-DCD53E0DFF72_0,41498,im Alter von ,-725551,Mhuerten,2025-06-05T17:14:07.042+0200,erwachsen,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,,,,Köln,Alter (Betroffene),
461,41528,CATMA_D2929F83-1DC8-4545-BE2C-DCD53E0DFF72_1,41519,18 Jahren,-725551,Mhuerten,2025-06-05T17:14:07.042+0200,erwachsen,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,,,,Köln,Alter (Betroffene),
462,41519,no_annotation_134,41513,  und ,,,,,,,,,Köln,,
463,41543,no_annotation_135,41528," herzustellen, ",,,,,,,,,Köln,,
464,41580,CATMA_F71D4597-FCC2-4E0E-A72F-0E70B9E2D762,41543,um eine sexuelle Beziehung anzubahnen,-11892824,Mhuerten,2025-06-05T17:14:45.382+0200,Verhältnis nicht weiter spezifiziert,CATMA_D6813191-08A6-4B4A-AE8E-7E4B8D5A86AC,,,,Köln,Framing der Taten,Verhältnis
465,41586,no_annotation_136,41580,. Der ,,,,,,,,,Köln,,
466,41599,CATMA_6F35FB46-3035-40DF-8BCC-F2C522B41BD0,41586,Be- schuldigt,-7143428,Mhuerten,2025-06-04T10:58:46.278+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
467,41627,no_annotation_137,41599,e gestand die Vorwürfe ein. ,,,,,,,,,Köln,,
468,41715,CATMA_86B56C3F-FAD8-4408-95F1-C90674ACE0A4,41627,Das Erzbistum Köln beurlaubte den Beschul- digten und brachte ihn in einem Kloster unter,-9403721,Mhuerten,2025-06-04T11:01:31.573+0200,"Maßnahme, Strafe",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
469,42340,CATMA_5D63A2BC-E32A-48DC-8410-3F07D84A7212,41628,as Erzbistum Köln beurlaubte den Beschul- digten und brachte ihn in einem Kloster unter. Im Rahmen der Prüfung durch die  Rechtsabteilung des Erzbistums Köln wurde die Durchführung eines kirchenrecht- lichen Strafverfahrens gegen den Beschuldigten sowie die Erstattung einer Straf- anzeige für nicht notwendig befunden. Bei den gegenständlichen SMS-Nachrich- ten des Beschuldigten handle es sich nicht um „sexuelle Handlungen“. Zudem hät- ten die betroffenen Personen nicht in einem Betreuungsverhältnis zu dem Be- schuldigten gestanden. Eine Strafbarkeit des Verhaltens nach staatlichem Recht  scheide mithin aus. Der Beschuldigte wurde nach dem Vorfall dennoch nicht mehr  durch das Erzbistum Köln eingesetzt. ,-157253,Mhuerten,2025-07-10T15:41:38.761+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
470,41946,CATMA_3255D2F2-BA0C-44F0-8865-048B151497EA,41797,urchführung eines kirchenrecht- lichen Strafverfahrens gegen den Beschuldigten sowie die Erstattung einer Straf- anzeige für nicht notwendig befunden,-2587561,Mhuerten,2025-06-04T11:01:50.022+0200,keine Konsequenzen,CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
471,42242,CATMA_15AC1972-F444-49E0-93CD-B11D2E21E0ED,42166,Eine Strafbarkeit des Verhaltens nach staatlichem Recht  scheide mithin aus.,-4765492,Mhuerten,2025-06-04T11:03:05.911+0200,Strafrechtlich,CATMA_B2A70BB2-B8E3-4CC6-AD7E-AC32AD8F0A83,,,,Köln,Framing der Taten,
472,42338,CATMA_936ED99C-0C17-419F-8F3B-3B745E0D3D97,42243,Der Beschuldigte wurde nach dem Vorfall dennoch nicht mehr  durch das Erzbistum Köln eingesetzt,-9403721,Mhuerten,2025-06-04T11:03:36.082+0200,"Maßnahme, Strafe",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
473,42361,no_annotation_138,42340,Im Jahr 2020 bat der ,,,,,,,,,Köln,,
474,42458,CATMA_08B24241-69AC-4ECE-8736-3DA0828794DD,42361,Beschuldigte um „Sus- pendierung“ von seinen priesterlichen Pflichten mit dem Ziel der Laisierung,-7143428,Mhuerten,2025-06-04T11:06:35.810+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
475,42998,no_annotation_139,42458,".         

#######################

Seite 753

  733    Schutzbefohlenen war lange Zeit nur deshalb vom Kirchenstrafrecht erfasst, weil  sich der Täter dadurch schwer gegen seine Amtspflichten verging – nicht etwa weil  die Tat aus Opferperspektive als besonders schwerwiegend beurteilt wurde.  Schließlich unterfielen Taten an über 15-jährigen bis 2001 nicht dem Tatbestand  des sexuellen Missbrauchs Minderjähriger. Diese Sichtweise versperrte einen  adäquaten Blick auf die Leiden der Betroffenen und das Gewicht der Tathandlun- gen.   ",,,,,,,,,Köln,,
476,43002,K-13,42998,Bei ,-399266,Mhuerten,2025-05-27T14:03:35.215+0200,Start,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,,,,Köln,Relevante Textstelle,
477,43526,no_annotation_140,43002,"den durch das Generalvikariat zur Verfügung gestellten Dokumenten befanden  sich (vor der Zeit des heutigen Generalvikars erstellte) interne Listen mit den Na- men derer, für die eine „Giftakte“ wegen „sexueller Verstöße“ angelegt worden  war. Bezeichnend ist, dass hier sämtliche Personen in einer einzigen Liste geführt  und gewissermaßen „in einen Topf geworfen“ wurden; lediglich ein einziger, je- weils neben dem Namen vermerkter Buchstabe machte den Unterschied hinsicht- lich der Art des Verstoßes kenntlich: „Z“ für ",,,,,,,,,Köln,,
478,43541,CATMA_2FA2EBCA-F0B4-44DA-B228-9997D4F87957,43526,Zölibatsverstoß,-9566039,Mhuerten,2025-05-27T14:04:45.431+0200,Zölibatsverstoß,CATMA_FF84C8AC-BA1D-4290-AAEB-8100EDC4076E,,,,Köln,Framing der Taten,
479,43541,CATMA_C0CCAD5A-A1E4-4EA4-ACDB-66C5AD3F79C3,43526,Zölibatsverstoß,-16199595,Mhuerten,2025-05-27T14:04:52.368+0200,Akten,CATMA_60D697B7-C5D8-41E7-BA69-2DE7E7E71115,,,,Köln,Zitat,
480,43603,no_annotation_141,43541,", „H“ für Homosexualität  und „P“ für Pädophilie/Ephebophilie.",,,,,,,,,Köln,,
481,43945,CATMA_295BB018-AF87-40ED-B2D1-8041C8073238,43603," Dieses Dokument ist jedenfalls ein Indiz da- für, dass nicht deutlich im Bewusstsein war, dass ein geschlechtlicher Akt zwi- schen einem Priester und einer gleichaltrigen Frau – jedenfalls außerhalb des Sys- tems Kirche – in jeder Hinsicht deutlich anders zu bewerten ist als ein sexueller  Kontakt zwischen einem Erwachsenen und einem Kind.",-16199595,Mhuerten,2025-07-03T18:44:05.580+0200,Akten,CATMA_60D697B7-C5D8-41E7-BA69-2DE7E7E71115,,indirekt,,Köln,Zitat,
482,44303,CATMA_6D963FFD-F071-4D3B-B5D8-3EDC25C6BD60,43604,"Dieses Dokument ist jedenfalls ein Indiz da- für, dass nicht deutlich im Bewusstsein war, dass ein geschlechtlicher Akt zwi- schen einem Priester und einer gleichaltrigen Frau – jedenfalls außerhalb des Sys- tems Kirche – in jeder Hinsicht deutlich anders zu bewerten ist als ein sexueller  Kontakt zwischen einem Erwachsenen und einem Kind. Während ersteres, ge- messen an den Maßstäben des weltlichen Rechts und sofern ohne Einsatz von  Gewalt oder sonstigem Zwang zustande gekommen, völlig unproblematisch ist,  handelt es sich bei dem letztgenannten Verhalten um ein Vergehen oder Verbre- chen mit einer Strafdrohung (nach weltlichem Recht) von sechs Monaten bis zu  zehn Jahren Freiheitsstrafe.",-3261349,Mhuerten,2025-07-03T18:45:43.214+0200,unerheblich,CATMA_1374DE64-8337-41B4-A889-4661FF3E56D3,,,,Köln,Framing der Taten,
483,46213,no_annotation_142,44303,"    II.  „Vertuschung“?  Als man der Dimension des Problems des sexuellen Missbrauchs in der katholi- schen Kirche ab Beginn des Jahrtausends zunehmend gewahr wurde und in den  Folgejahren immer mehr Fälle aus der Vergangenheit ans Licht kamen, stellte sich  für viele Menschen die Frage, wieso ein Großteil der Fälle erst Jahrzehnte nach  

#######################

Seite 901

  881        1984 ff. (Loseblatt); Hallermann/Meckel/Droege/De Wall (Hg.), Lexikon für Kirchen- und Religions- recht (LKRR), I (2019), II (2019), III (2020).  CCEO  CCEO steht für „Codex Canonum Ecclesiarum Orien- talium“ und ist das Gesetzbuch der katholischen Ost- kirchen. Er wurde am 18.10.1990 von Papst Johannes  Paul II. mit der Apostolischen Konstitution „Sacri Cano- nes“ promulgiert. Er trat am 01.10.1991 in Kraft und  regelt die grundlegenden Rechtsmaterien für die ka- tholischen (unierten) Ostkirchen.  Crimen Sollicitationis  Bezeichnung einer lange Zeit geheim gehaltenen In- struktion des Hl. Stuhles von 1922 hinsichtlich des Ver- fahrens mit dem kanonischen Delikt der Sollicitatio.  Die Instruktion wurde 1962 mit so gut wie identischem  Inhalt neuerlich herausgegeben, jedoch wiederum  ohne reguläre Promulgation.  „Sollicitatio“ („Verführung“) bezeichnet den Versuch ei- nes Priesters, einen Poenitenten (Mann oder Frau) im  Kontext der sakramentalen Beichte zu einer Sünde ge- gen das sechste Gebot zu verleiten. Zählt kirchen- rechtlich  zu  den  schwersten  Klerikerdelikten:  can. 1387 CIC; Art. 4 § 1, 4°SST 2010.  Crimen pessimum  („Das übelste Verbrechen“): In der Instruktion „Crimen  sollicitationis“ (1962) Bezeichnung für Klerikerdelikte  wie homosexuelle Betätigung, sexuelle Handlungen  mit vorpubertären Kindern, Bestialität (sexuelle Hand- lungen mit Tieren). (Art. 71-73 CrimSol).  Dekanat  Das Dekanat ist ein Zusammenschluss mehrerer be- nachbarter Pfarreien zum Zwecke der Förderung der  


",,,,,,,,,Köln,,
